Metro,Date,Days_on_Market,Income_Needed,Inventory,Market_Temp,New_Construction,Sales_Count,ZHVF_Growth,ZHVI,ZHVI_State,ZORF_Growth,ZORI
"Pensacola, FL",2010-05-31,,,,,,,,144986.3402654913,,,
"Pensacola, FL",2010-06-30,,,,,,,,144811.36453188607,,,
"Pensacola, FL",2010-07-31,,,,,,,,144222.78560460583,,,
"Pensacola, FL",2010-08-31,,,,,,,,143695.0246379593,,,
"Pensacola, FL",2010-09-30,,,,,,,,142850.12728951176,,,
"Pensacola, FL",2010-10-31,,,,,,,,141783.31620829538,,,
"Pensacola, FL",2010-11-30,,,,,,,,139812.3134798657,,,
"Pensacola, FL",2010-12-31,,,,,,,,137635.29715298754,,,
"Pensacola, FL",2011-01-31,,,,,,,,136262.19425208023,,,
"Pensacola, FL",2011-02-28,,,,,,,,135511.1539739454,,,
"Pensacola, FL",2011-03-31,,,,,,,,135059.03337245822,,,
"Pensacola, FL",2011-04-30,,,,,,,,134061.59899060012,,,
"Pensacola, FL",2011-05-31,,,,,,,,132582.2910547238,,,
"Pensacola, FL",2011-06-30,,,,,,,,131065.2672663144,,,
"Pensacola, FL",2011-07-31,,,,,,,,129829.67057795524,,,
"Pensacola, FL",2011-08-31,,,,,,,,129255.19536303182,,,
"Pensacola, FL",2011-09-30,,,,,,,,128932.30228480778,,,
"Pensacola, FL",2011-10-31,,,,,,,,128560.24835285166,,,
"Pensacola, FL",2011-11-30,,,,,,,,128403.70464351878,,,
"Pensacola, FL",2011-12-31,,,,,,,,128471.20517053777,,,
"Pensacola, FL",2012-01-31,,30780.824353876542,,,,,,128652.59850834748,,,
"Pensacola, FL",2012-02-29,,30648.636691547435,,,,,,128353.93099369078,,,
"Pensacola, FL",2012-03-31,,30633.16351331759,,,,,,127587.14975954591,,,
"Pensacola, FL",2012-04-30,,30357.239586960364,,,,,,126785.40079225965,,,
"Pensacola, FL",2012-05-31,,29975.77186737679,,,,,,126235.97844820302,,,
"Pensacola, FL",2012-06-30,,29629.372553535348,,,,,,125976.59038457647,,,
"Pensacola, FL",2012-07-31,,29329.76242560238,,,,,,125908.90692983913,,,
"Pensacola, FL",2012-08-31,,29412.47785985013,,,,,,125678.64063535626,,,
"Pensacola, FL",2012-09-30,,29176.462489495378,,,,,,125626.9612446463,,,
"Pensacola, FL",2012-10-31,,28930.6056585758,,,,,,125637.6438621229,,,
"Pensacola, FL",2012-11-30,,28933.571935541928,,,,,,125966.91598061954,,,
"Pensacola, FL",2012-12-31,,29013.691170795337,,,,,,126429.52362274885,,,
"Pensacola, FL",2013-01-31,,29260.046218283187,,,,,,126867.47678470555,,,
"Pensacola, FL",2013-02-28,,29644.36452717724,,,,,,127431.44982055122,,,
"Pensacola, FL",2013-03-31,,29880.129522585958,,,,,,128230.843192171,,,
"Pensacola, FL",2013-04-30,,29800.260202877194,,,,,,129215.33079510632,,,
"Pensacola, FL",2013-05-31,,30240.209295287477,,,,,,130374.93452377846,,,
"Pensacola, FL",2013-06-30,,31726.14181721952,,,,,,131415.63318672174,,,
"Pensacola, FL",2013-07-31,,32667.46832368276,,,,,,132304.2096104792,,,
"Pensacola, FL",2013-08-31,,33080.153519800435,,,,,,133082.87019423148,,,
"Pensacola, FL",2013-09-30,,33346.180808061516,,,,,,133778.5321437077,,,
"Pensacola, FL",2013-10-31,,32789.49553163849,,,,,,134563.1080976339,,,
"Pensacola, FL",2013-11-30,,33113.98912255477,,,,,,135204.21149690822,,,
"Pensacola, FL",2013-12-31,,33794.25598356707,,,,,,135824.62148466893,,,
"Pensacola, FL",2014-01-31,,33891.04031681245,,,,,,136435.6495966102,,,
"Pensacola, FL",2014-02-28,,33742.368845169505,,,,,,137171.1535285513,,,
"Pensacola, FL",2014-03-31,,34007.95762986199,,,,,,137795.32323739136,,,
"Pensacola, FL",2014-04-30,,34158.82033569424,,,,,,138421.38042719025,,,
"Pensacola, FL",2014-05-31,,33942.7313817222,,,,,,139044.55316840913,,,
"Pensacola, FL",2014-06-30,,34011.19292364034,,,,,,139587.3016503188,,,
"Pensacola, FL",2014-07-31,,34030.23477355087,,,,,,140033.650570707,,,
"Pensacola, FL",2014-08-31,,34050.57508635131,,,,,,140388.71662495684,,,
"Pensacola, FL",2014-09-30,,34225.16293511081,,,,,,140697.56163661994,,,
"Pensacola, FL",2014-10-31,,33907.6645029795,,,,,,140821.49571391524,,,
"Pensacola, FL",2014-11-30,,33866.48808846188,,,,,,141177.5491213363,,,
"Pensacola, FL",2014-12-31,,33637.640508092896,,,,,,141835.368919251,,,
"Pensacola, FL",2015-01-31,,33132.79554640799,,,,,,142620.57812636215,,,883.005431460885
"Pensacola, FL",2015-02-28,,33336.10326473114,,,,,,143199.97247329613,,,885.2320188852206
"Pensacola, FL",2015-03-31,,33568.00307160057,,,,,,143651.50482426898,,,890.5310637444229
"Pensacola, FL",2015-04-30,,33417.87536912077,,,,,,144260.5193255816,,,896.7296645207359
"Pensacola, FL",2015-05-31,,34003.164292662674,,,,,,145065.31765625623,,,903.7272285167885
"Pensacola, FL",2015-06-30,,34534.04452316826,,,,,,145892.8281779197,,,906.2732610412709
"Pensacola, FL",2015-07-31,,34857.81532052348,,,,,,146780.3424560637,,,910.5545447673474
"Pensacola, FL",2015-08-31,,34583.4302250922,,,,,,147519.44699895408,,,912.1747421822622
"Pensacola, FL",2015-09-30,,34618.5539598469,,,,,,148097.55444626728,,,913.8689773741868
"Pensacola, FL",2015-10-31,,34408.28154274168,,,,,,148517.69076841074,,,917.1852171231876
"Pensacola, FL",2015-11-30,,34827.24913689217,,,,,,148814.461150169,,,917.3419637495667
"Pensacola, FL",2015-12-31,,34912.13821939788,,,,,,149136.8643205447,,,919.0195676841001
"Pensacola, FL",2016-01-31,,34620.31498448405,,,,,,149613.81526493802,,,919.2085614874803
"Pensacola, FL",2016-02-29,,34146.815862132185,,,,,,150353.6021362523,,,923.2350179495629
"Pensacola, FL",2016-03-31,,34342.95207612007,,,,,,151087.64146385624,,,928.0700891679262
"Pensacola, FL",2016-04-30,,34230.92972685176,,,,,,151972.15978215358,,,933.9489914573264
"Pensacola, FL",2016-05-31,,34322.02262267808,,,,,,152721.29810961508,,,939.3734540658659
"Pensacola, FL",2016-06-30,,34345.9656384964,,,,,,153509.50397970589,,,945.6219392339962
"Pensacola, FL",2016-07-31,,34076.97441654901,,,,,,154047.12105508355,,,951.7976815619703
"Pensacola, FL",2016-08-31,,34203.06079819924,,,,,,154781.23327315797,,,953.509362859464
"Pensacola, FL",2016-09-30,,34445.99419758408,,,,,,155696.50583643178,,,953.507760628192
"Pensacola, FL",2016-10-31,,34661.973645137856,,,,,,156686.46550870987,,,948.3152949786411
"Pensacola, FL",2016-11-30,,35656.186917931904,,,,,,157439.70167384937,,,951.5950001333351
"Pensacola, FL",2016-12-31,,37023.109426476105,,,,,,158049.86297592276,,,953.3662942020547
"Pensacola, FL",2017-01-31,,36786.819531599445,,,,,,158712.46245202443,,,959.2294437644937
"Pensacola, FL",2017-02-28,,36988.67544130054,,,,,,159455.08189182705,,,960.9445192398969
"Pensacola, FL",2017-03-31,,37261.121418672534,,,,,,160384.00363509936,,,964.5575390476554
"Pensacola, FL",2017-04-30,,37032.510364485075,,,,,,161497.93189825633,,,969.7695186685205
"Pensacola, FL",2017-05-31,,37132.682333921504,,,,,,162529.37332959432,,,975.5649446835287
"Pensacola, FL",2017-06-30,,37032.62284309683,,,,,,163634.50705625003,,,983.5233460382797
"Pensacola, FL",2017-07-31,,37454.37519815928,,,,,,164686.41031638335,,,989.8874950150567
"Pensacola, FL",2017-08-31,,37469.9756681495,,,,,,165858.3504517651,,,996.9706306909276
"Pensacola, FL",2017-09-30,,37517.46847522153,,,,,,167014.38781909866,,,1000.9598737146223
"Pensacola, FL",2017-10-31,,38059.95263578384,,,,,,168124.92775362587,,,1002.6933638674511
"Pensacola, FL",2017-11-30,,38421.69927382403,,,,,,169287.64181288102,,,1005.4497466832009
"Pensacola, FL",2017-12-31,,38774.30699775613,,,,,,170380.72973912294,,,1010.5006704869178
"Pensacola, FL",2018-01-31,,39145.05596572034,,44.0,138.0,,,171430.81990144873,,,1015.8440609681106
"Pensacola, FL",2018-02-28,,40383.55412260017,,46.0,163.0,,,172605.86794736967,,,1018.7665696828807
"Pensacola, FL",2018-03-31,,41078.75430895251,3088.0,49.0,230.0,,,173947.98869888295,,,1021.045503354024
"Pensacola, FL",2018-04-30,49.0,41458.898238241905,3203.0,51.0,201.0,,,175176.0032914914,,,1025.4795303671315
"Pensacola, FL",2018-05-31,39.0,42099.374493234194,3338.0,51.0,209.0,,,176111.59935712637,,,1032.0196145676598
"Pensacola, FL",2018-06-30,41.0,42254.58522870336,3385.0,51.0,246.0,,,176872.84777273424,,,1039.0825796588279
"Pensacola, FL",2018-07-31,51.0,42342.77123737194,3404.0,51.0,189.0,,,177972.00320623303,,,1049.0888113072688
"Pensacola, FL",2018-08-31,51.0,42575.172857977705,3358.0,51.0,192.0,,,178968.10139343064,,,1058.2245930816666
"Pensacola, FL",2018-09-30,48.0,42988.51202146576,3275.0,49.0,187.0,,,179915.9682667733,,,1061.9393013738488
"Pensacola, FL",2018-10-31,40.0,43793.82167578464,3162.0,45.0,170.0,,,180633.4686052203,,,1058.78323197282
"Pensacola, FL",2018-11-30,53.0,44074.819516191455,3045.0,45.0,160.0,,,181592.04084882964,,,1063.5268113017414
"Pensacola, FL",2018-12-31,67.0,43459.871769990925,2917.0,48.0,181.0,,,182718.81643069477,,,1066.553870895684
"Pensacola, FL",2019-01-31,72.0,42683.11516242937,2857.0,51.0,134.0,,,183697.3684870808,,,1074.9327939323744
"Pensacola, FL",2019-02-28,66.0,42502.084478325516,2842.0,53.0,178.0,,,184656.119537508,,,1076.3917362266766
"Pensacola, FL",2019-03-31,56.0,42279.218283027505,2962.0,55.0,210.0,,,185604.94932537051,,,1086.5046405232315
"Pensacola, FL",2019-04-30,51.0,42037.11365377584,3060.0,56.0,186.0,,,186781.25091588657,,,1095.5860560765245
"Pensacola, FL",2019-05-31,43.0,41993.55722693315,3173.0,54.0,256.0,,,188059.8054717565,,,1102.6180883082836
"Pensacola, FL",2019-06-30,40.0,41257.69408887178,3511.0,53.0,234.0,,,189342.56254162706,,,1107.2457834997106
"Pensacola, FL",2019-07-31,38.0,41362.99750164137,3498.0,54.0,228.0,,,190506.56505037798,,,1112.7277047806842
"Pensacola, FL",2019-08-31,47.0,41147.31073525402,3436.0,56.0,200.0,,,191627.36129064698,,,1120.1817588404874
"Pensacola, FL",2019-09-30,49.0,41408.57812579576,3061.0,53.0,197.0,,,192763.98775383938,,,1126.0573893139872
"Pensacola, FL",2019-10-31,53.0,42058.91263152341,2982.0,53.0,193.0,,,194225.2596054777,,,1129.023201725493
"Pensacola, FL",2019-11-30,53.0,42474.91873044312,2877.0,53.0,160.0,,,195843.57479602177,,,1132.6060931569925
"Pensacola, FL",2019-12-31,64.0,42960.90129313699,2713.0,56.0,202.0,,,197489.42640844965,,,1130.1367843950243
"Pensacola, FL",2020-01-31,66.0,42757.346704625044,2626.0,57.0,173.0,,,199169.0202123293,,,1135.041992267136
"Pensacola, FL",2020-02-29,68.0,42572.6384648761,2566.0,58.0,212.0,,,200795.50864065718,,,1141.0039004536725
"Pensacola, FL",2020-03-31,54.0,42895.70638447047,2611.0,59.0,251.0,,,202391.82666650577,,,1152.6630771300975
"Pensacola, FL",2020-04-30,53.0,42710.37848571431,2593.0,61.0,230.0,,,203748.01979336198,,,1158.8411487635908
"Pensacola, FL",2020-05-31,46.0,42730.47898841639,2620.0,64.0,230.0,,,204846.94056759542,,,1165.9962052478497
"Pensacola, FL",2020-06-30,49.0,42796.35227182376,2537.0,67.0,325.0,,,206142.02269849935,,,1172.5580218582384
"Pensacola, FL",2020-07-31,41.0,42600.22256979406,2429.0,70.0,290.0,,,207746.4792759422,,,1188.560328358713
"Pensacola, FL",2020-08-31,34.0,42717.02155672103,2247.0,68.0,267.0,,,210065.0034589951,,,1200.6096302067294
"Pensacola, FL",2020-09-30,38.0,43068.63881850933,2054.0,67.0,224.0,,,213016.61663653515,,,1220.3599961870254
"Pensacola, FL",2020-10-31,41.0,43418.785700543696,1883.0,69.0,270.0,,,216219.9127995084,,,1227.8759833406302
"Pensacola, FL",2020-11-30,46.0,43760.31617813779,1717.0,72.0,258.0,,,219688.46804849626,,,1231.0066348267824
"Pensacola, FL",2020-12-31,40.0,44019.96791351633,1625.0,75.0,348.0,,,222979.9000439048,,,1240.6648088298516
"Pensacola, FL",2021-01-31,44.0,44172.30254901769,1577.0,78.0,230.0,,,226496.76825792514,,,1248.2593001724263
"Pensacola, FL",2021-02-28,40.0,45020.945348549576,1533.0,84.0,244.0,,,229800.20686546798,,,1273.8766992928465
"Pensacola, FL",2021-03-31,36.0,46654.94028629238,1568.0,88.0,327.0,,,232997.6037444151,,,1287.2746697015716
"Pensacola, FL",2021-04-30,27.0,47127.30722427375,1628.0,83.0,297.0,,,236235.35440255282,,,
"Pensacola, FL",2021-05-31,24.0,47401.26705258628,1854.0,75.0,314.0,,,240141.28654538954,,,1372.050223155036
"Pensacola, FL",2021-06-30,23.0,48306.46029494854,2024.0,69.0,340.0,,,245106.57954808566,,,1406.4869726457698
"Pensacola, FL",2021-07-31,22.0,48736.337799139765,2195.0,68.0,258.0,,,250120.8974826296,,,1434.0990855963275
"Pensacola, FL",2021-08-31,20.0,49397.48627511926,2273.0,65.0,246.0,,,254299.87523432868,,,1470.218597806114
"Pensacola, FL",2021-09-30,19.0,50196.634944483485,2288.0,64.0,253.0,,,257156.3871005189,,,1509.5658568605718
"Pensacola, FL",2021-10-31,21.0,51439.690235249866,2241.0,64.0,250.0,,,259683.18727233625,,,1526.1872343288132
"Pensacola, FL",2021-11-30,23.0,51999.28081396642,2110.0,66.0,245.0,,,262552.6622026372,,,1520.554985228327
"Pensacola, FL",2021-12-31,29.0,52773.84990391812,1967.0,68.0,335.0,,,265852.7924608151,,,1524.4061332872693
"Pensacola, FL",2022-01-31,29.0,54884.486937064896,1836.0,73.0,208.0,,,270090.21377584105,,,1530.3675052529466
"Pensacola, FL",2022-02-28,28.0,57382.11563550208,1723.0,78.0,291.0,,,274954.9694810621,,,1542.3335350505538
"Pensacola, FL",2022-03-31,23.0,60606.20997380792,1742.0,78.0,302.0,,,280653.60257624317,,,1554.622681671092
"Pensacola, FL",2022-04-30,21.0,66247.167365568,1807.0,75.0,296.0,,,286620.95655183884,,,1559.5963170862594
"Pensacola, FL",2022-05-31,19.0,68911.84275824572,1969.0,69.0,270.0,,,292319.84023897955,,,1578.5666941794798
"Pensacola, FL",2022-06-30,17.0,71764.43143258677,2133.0,64.0,353.0,,,297314.7719560743,,,1589.3949145358085
"Pensacola, FL",2022-07-31,18.0,71931.06508387405,2315.0,59.0,272.0,,,300424.58644300565,,,1598.019370498755
"Pensacola, FL",2022-08-31,23.0,71307.8492701086,2446.0,54.0,288.0,,,301641.7550305095,,,1604.3734709737607
"Pensacola, FL",2022-09-30,31.0,76924.28648571926,2637.0,50.0,287.0,,,301353.38563557115,,,1616.2767943920114
"Pensacola, FL",2022-10-31,37.0,82043.32196018763,2617.0,48.0,233.0,,,300823.2676960139,,,1619.3408875182326
"Pensacola, FL",2022-11-30,40.0,81566.30169230407,2584.0,48.0,191.0,,,300340.2732072708,,,1611.0886290558105
"Pensacola, FL",2022-12-31,42.0,78903.33577996206,2386.0,50.0,282.0,,,299842.64983960724,,,1595.161005426912
"Pensacola, FL",2023-01-31,47.0,78967.16664370427,2355.0,53.0,200.0,,,299166.1587265819,,,1595.8667181055237
"Pensacola, FL",2023-02-28,50.0,79114.07281305923,2295.0,56.0,227.0,,,299155.0893258503,,,1597.3687141452901
"Pensacola, FL",2023-03-31,49.0,81328.78857783055,2317.0,56.0,269.0,,,299888.1401409048,,,1605.7276137292067
"Pensacola, FL",2023-04-30,44.0,80589.7425803369,2306.0,56.0,244.0,,,301068.4508065765,,,1614.5749536527626
"Pensacola, FL",2023-05-31,40.0,81591.56709888604,2332.0,55.0,292.0,,,302039.3573375959,,,1621.7275180387608
"Pensacola, FL",2023-06-30,39.0,83853.02533924584,2340.0,54.0,314.0,,,302728.0461182937,,,1623.71368159362
"Pensacola, FL",2023-07-31,39.0,85049.23074715541,2380.0,52.0,225.0,,,303267.02563273656,,,1626.898534944083
"Pensacola, FL",2023-08-31,43.0,87027.42675077618,2459.0,50.0,200.0,,,304116.8565421986,,,1632.2241439758504
"Pensacola, FL",2023-09-30,43.0,88295.97107187034,2524.0,47.0,261.0,,,304810.5686093858,,,1631.2480305112088
"Pensacola, FL",2023-10-31,43.0,91485.41323801303,2603.0,45.0,201.0,,,305352.43376798666,,,1626.5373356931439
"Pensacola, FL",2023-11-30,44.0,90622.42407069301,2651.0,44.0,181.0,,,305653.90126951056,,,1618.473115746648
"Pensacola, FL",2023-12-31,49.0,86787.3817728341,2630.0,44.0,178.0,,,305870.8198860044,,,1623.4095051177585
"Pensacola, FL",2024-01-31,58.0,85799.7731628982,2600.0,47.0,148.0,,,306059.5588005239,,,1625.8284154797109
"Pensacola, FL",2024-02-29,61.0,86812.38952140366,2607.0,49.0,227.0,,,306242.82698600687,,,1636.5203986200806
"Pensacola, FL",2024-03-31,63.0,87299.66924650536,2755.0,49.0,283.0,,,306642.6581846843,,,1643.3106189791276
"Pensacola, FL",2024-04-30,59.0,88810.48877427386,2933.0,48.0,257.0,,,307254.2011987196,,,1648.8198099171766
"Pensacola, FL",2024-05-31,55.0,89463.48381474923,3131.0,46.0,282.0,,,307871.79127377475,,,1655.118753515357
"Pensacola, FL",2024-06-30,53.0,88600.25840764988,3277.0,44.0,291.0,,,308142.19809468306,,,1661.822030989772
"Pensacola, FL",2024-07-31,54.0,88173.33488898272,3359.0,43.0,265.0,,,308152.5552083569,,,1670.9290308686752
"Pensacola, FL",2024-08-31,58.0,85807.32127081505,3393.0,42.0,254.0,,,307747.78976923577,,,1678.9465030926897
"Pensacola, FL",2024-09-30,62.0,84141.74942496658,3376.0,41.0,251.0,,,306965.52994630736,,,1679.4863205213107
"Pensacola, FL",2024-10-31,65.0,85486.45986674608,3377.0,40.0,261.0,,,305906.32403305144,,,1676.2015711054105
"Pensacola, FL",2024-11-30,68.0,87659.89922711774,3307.0,40.0,195.0,,,304795.910405701,,,1666.4698334531647
"Pensacola, FL",2024-12-31,71.0,86937.09618457641,3204.0,42.0,229.0,,,304103.9242876607,,,1658.784115946365
"Pensacola, FL",2025-01-31,75.0,88427.18219392543,3139.0,42.0,155.0,,,303734.00737012713,,,1653.3380937154502
"Pensacola, FL",2025-02-28,81.0,87617.80485927088,3183.0,43.0,167.0,,,303394.93547046086,,,1659.6187307871503
"Pensacola, FL",2025-03-31,80.0,86283.72502225109,3390.0,43.0,226.0,,,302650.0833431993,,,1668.987148350648
"Pensacola, FL",2025-04-30,76.0,86554.50357348175,3585.0,44.0,213.0,,,301732.7806074836,,,1679.1718366444634
"Pensacola, FL",2025-05-31,71.0,86927.89995146071,3740.0,44.0,283.0,,,300796.3160857451,,,1686.6081847593284
"Pensacola, FL",2025-06-30,70.0,86743.13644628585,3786.0,44.0,275.0,,,299967.45898683445,,,1692.1487300680117
"Pensacola, FL",2025-07-31,69.0,85997.91712853947,3764.0,45.0,185.0,,,299277.6402126826,,,1698.4973843621283
"Pensacola, FL",2025-08-31,68.0,85066.28355572626,3700.0,44.0,193.0,,,298787.9557968485,,,1701.8967541691638
"Pensacola, FL",2025-09-30,71.0,84134.04540776243,3595.0,43.0,234.0,,,298634.7906034949,,,1704.67035603177
"Pensacola, FL",2025-10-31,77.0,83517.93455466525,3492.0,42.0,178.0,,,298587.2391207028,,,1703.4848569475694
"Pensacola, FL",2025-11-30,80.0,83477.03905395063,3349.0,43.0,169.0,,,298825.85470427916,,,1704.4336249772307
"Pensacola, FL",2025-12-31,81.0,83307.81068547428,3185.0,44.0,249.0,,,299365.6213401829,,,1700.699600955321
"Pensacola, FL",2026-01-31,80.0,82952.22680857402,3061.0,47.0,,,,300174.94101836433,,,1704.6357819924444
"Pensacola, FL",2026-02-28,,,,,,,0.2,,,,
"Pensacola, FL",2026-04-30,,,,,,,0.6,,,,
"Pensacola, FL",2027-01-31,,,,,,,1.0,,,,
"Port St. Lucie, FL",2000-01-31,,,,,,,,102284.07864740965,,,
"Port St. Lucie, FL",2000-02-29,,,,,,,,102403.79374173706,,,
"Port St. Lucie, FL",2000-03-31,,,,,,,,102377.470012321,,,
"Port St. Lucie, FL",2000-04-30,,,,,,,,102505.3085857664,,,
"Port St. Lucie, FL",2000-05-31,,,,,,,,102703.3939957535,,,
"Port St. Lucie, FL",2000-06-30,,,,,,,,103137.36214880868,,,
"Port St. Lucie, FL",2000-07-31,,,,,,,,103640.43775386318,,,
"Port St. Lucie, FL",2000-08-31,,,,,,,,104193.81847756727,,,
"Port St. Lucie, FL",2000-09-30,,,,,,,,104700.71261862935,,,
"Port St. Lucie, FL",2000-10-31,,,,,,,,105141.86884118001,,,
"Port St. Lucie, FL",2000-11-30,,,,,,,,105482.23307135895,,,
"Port St. Lucie, FL",2000-12-31,,,,,,,,105815.40239791588,,,
"Port St. Lucie, FL",2001-01-31,,,,,,,,106130.42068939887,,,
"Port St. Lucie, FL",2001-02-28,,,,,,,,106511.43959662617,,,
"Port St. Lucie, FL",2001-03-31,,,,,,,,107014.06535309234,,,
"Port St. Lucie, FL",2001-04-30,,,,,,,,107639.80140215003,,,
"Port St. Lucie, FL",2001-05-31,,,,,,,,108303.15622905486,,,
"Port St. Lucie, FL",2001-06-30,,,,,,,,108954.98791490281,,,
"Port St. Lucie, FL",2001-07-31,,,,,,,,109665.28932373489,,,
"Port St. Lucie, FL",2001-08-31,,,,,,,,110428.29993052308,,,
"Port St. Lucie, FL",2001-09-30,,,,,,,,111256.54836472044,,,
"Port St. Lucie, FL",2001-10-31,,,,,,,,112109.77993585747,,,
"Port St. Lucie, FL",2001-11-30,,,,,,,,113029.8739869664,,,
"Port St. Lucie, FL",2001-12-31,,,,,,,,113957.83363538962,,,
"Port St. Lucie, FL",2002-01-31,,,,,,,,114814.28225720063,,,
"Port St. Lucie, FL",2002-02-28,,,,,,,,115626.14324404679,,,
"Port St. Lucie, FL",2002-03-31,,,,,,,,116621.08466123081,,,
"Port St. Lucie, FL",2002-04-30,,,,,,,,117951.37356995296,,,
"Port St. Lucie, FL",2002-05-31,,,,,,,,119469.49239662086,,,
"Port St. Lucie, FL",2002-06-30,,,,,,,,120982.06027314281,,,
"Port St. Lucie, FL",2002-07-31,,,,,,,,122427.43081975348,,,
"Port St. Lucie, FL",2002-08-31,,,,,,,,123938.85792656282,,,
"Port St. Lucie, FL",2002-09-30,,,,,,,,125762.62284578482,,,
"Port St. Lucie, FL",2002-10-31,,,,,,,,127527.92358733587,,,
"Port St. Lucie, FL",2002-11-30,,,,,,,,129497.91428324925,,,
"Port St. Lucie, FL",2002-12-31,,,,,,,,131116.2427805542,,,
"Port St. Lucie, FL",2003-01-31,,,,,,,,132676.1025917014,,,
"Port St. Lucie, FL",2003-02-28,,,,,,,,134034.69920145025,,,
"Port St. Lucie, FL",2003-03-31,,,,,,,,135674.86738277387,,,
"Port St. Lucie, FL",2003-04-30,,,,,,,,137637.35321248346,,,
"Port St. Lucie, FL",2003-05-31,,,,,,,,139777.13141638352,,,
"Port St. Lucie, FL",2003-06-30,,,,,,,,141898.56902197973,,,
"Port St. Lucie, FL",2003-07-31,,,,,,,,144112.44193896823,,,
"Port St. Lucie, FL",2003-08-31,,,,,,,,146482.40852813204,,,
"Port St. Lucie, FL",2003-09-30,,,,,,,,149343.44515665717,,,
"Port St. Lucie, FL",2003-10-31,,,,,,,,151902.72900332653,,,
"Port St. Lucie, FL",2003-11-30,,,,,,,,154231.3118608826,,,
"Port St. Lucie, FL",2003-12-31,,,,,,,,156148.2555656284,,,
"Port St. Lucie, FL",2004-01-31,,,,,,,,158116.35613568034,,,
"Port St. Lucie, FL",2004-02-29,,,,,,,,160066.540271921,,,
"Port St. Lucie, FL",2004-03-31,,,,,,,,162123.96630639365,,,
"Port St. Lucie, FL",2004-04-30,,,,,,,,164710.61873183053,,,
"Port St. Lucie, FL",2004-05-31,,,,,,,,167500.55815718145,,,
"Port St. Lucie, FL",2004-06-30,,,,,,,,170627.3042108106,,,
"Port St. Lucie, FL",2004-07-31,,,,,,,,173783.00459832273,,,
"Port St. Lucie, FL",2004-08-31,,,,,,,,177359.93461125848,,,
"Port St. Lucie, FL",2004-09-30,,,,,,,,180733.8906263782,,,
"Port St. Lucie, FL",2004-10-31,,,,,,,,183850.21273979137,,,
"Port St. Lucie, FL",2004-11-30,,,,,,,,186405.9550760362,,,
"Port St. Lucie, FL",2004-12-31,,,,,,,,188786.08094481085,,,
"Port St. Lucie, FL",2005-01-31,,,,,,,,191098.0800992366,,,
"Port St. Lucie, FL",2005-02-28,,,,,,,,193762.16493237673,,,
"Port St. Lucie, FL",2005-03-31,,,,,,,,197277.24464304632,,,
"Port St. Lucie, FL",2005-04-30,,,,,,,,201758.3093907718,,,
"Port St. Lucie, FL",2005-05-31,,,,,,,,206693.43598094047,,,
"Port St. Lucie, FL",2005-06-30,,,,,,,,211378.57388706552,,,
"Port St. Lucie, FL",2005-07-31,,,,,,,,216963.91566257412,,,
"Port St. Lucie, FL",2005-08-31,,,,,,,,222079.36182689035,,,
"Port St. Lucie, FL",2005-09-30,,,,,,,,226966.6002194324,,,
"Port St. Lucie, FL",2005-10-31,,,,,,,,230457.57443021494,,,
"Port St. Lucie, FL",2005-11-30,,,,,,,,235632.78219297246,,,
"Port St. Lucie, FL",2005-12-31,,,,,,,,240750.7131723615,,,
"Port St. Lucie, FL",2006-01-31,,,,,,,,244796.15913758313,,,
"Port St. Lucie, FL",2006-02-28,,,,,,,,247011.67489951767,,,
"Port St. Lucie, FL",2006-03-31,,,,,,,,249299.45052694992,,,
"Port St. Lucie, FL",2006-04-30,,,,,,,,252470.7327850384,,,
"Port St. Lucie, FL",2006-05-31,,,,,,,,255470.01315367164,,,
"Port St. Lucie, FL",2006-06-30,,,,,,,,257352.66230880652,,,
"Port St. Lucie, FL",2006-07-31,,,,,,,,258275.35675378153,,,
"Port St. Lucie, FL",2006-08-31,,,,,,,,258548.66723281774,,,
"Port St. Lucie, FL",2006-09-30,,,,,,,,258424.28483953388,,,
"Port St. Lucie, FL",2006-10-31,,,,,,,,258061.434939359,,,
"Port St. Lucie, FL",2006-11-30,,,,,,,,257114.82142855515,,,
"Port St. Lucie, FL",2006-12-31,,,,,,,,255242.3833735656,,,
"Port St. Lucie, FL",2007-01-31,,,,,,,,252511.1685951917,,,
"Port St. Lucie, FL",2007-02-28,,,,,,,,249160.40760191655,,,
"Port St. Lucie, FL",2007-03-31,,,,,,,,245533.73968891578,,,
"Port St. Lucie, FL",2007-04-30,,,,,,,,242079.64117119866,,,
"Port St. Lucie, FL",2007-05-31,,,,,,,,238175.57319374642,,,
"Port St. Lucie, FL",2007-06-30,,,,,,,,234524.11398541412,,,
"Port St. Lucie, FL",2007-07-31,,,,,,,,230581.8854059968,,,
"Port St. Lucie, FL",2007-08-31,,,,,,,,227044.16236576217,,,
"Port St. Lucie, FL",2007-09-30,,,,,,,,223297.06299445571,,,
"Port St. Lucie, FL",2007-10-31,,,,,,,,219237.26290093665,,,
"Port St. Lucie, FL",2007-11-30,,,,,,,,214573.97099388158,,,
"Port St. Lucie, FL",2007-12-31,,,,,,,,209278.2629552641,,,
"Port St. Lucie, FL",2008-01-31,,,,,,,,203419.65878398516,,,
"Port St. Lucie, FL",2008-02-29,,,,,,,,198384.65936412718,,,
"Port St. Lucie, FL",2008-03-31,,,,,,,,194468.3861998523,,,
